id,business_id,name,address,latitude,longitude,stars,mainCategory,generalCategory
2452,YrqQWT5wzBUumklE4B_XfA,Burrito Boyz,575 College Street,43.6552714,-79.4130216,3,mexican,Latin American
2453,a5LPHftunsV3OciDaumJXQ,Galata Cafe,5122 Dundas Street W,43.644463,-79.533102,3.5,turkish,Middle Eastern
2454,v-2vZKrozNOLX3-DsrjnPg,Dyne,120 Avenue Road,43.6737991,-79.396321,4,iberian,Southern European
2455,9unEXrdKVONRqdjn9S5sKA,Little Caesars,900 Albion Road,43.7344334423,-79.5595427926,3.5,pizza,American
2456,GxzEsd-81hVP6C2h6wMvBw,Big Beef Bowl,1 Byng Avenue,43.776606,-79.4147159,3.5,chinese,East Asian
2457,Rl_l6TWkBzr6Op7egdZ-YA,Burrito Boyz,1961 Kennedy Road,43.7690639665,-79.2817211151,4,mexican,Latin American
2458,A2aeHV_EsLIxEqRthPoujQ,Mayur Fine Indian Cuisine,80 Ellesmere Road_ Units 5 & 6,43.7592680028,-79.3109345755,3.5,indian,South Asian
2459,61Do3_JKSyzUr3T3nZRROQ,Hole-E Burger Bar,1050 Coxwell Avenue,43.6971001,-79.3294333,2.5,burgers,American
2460,cyGpoXCS4RVib3vEDs-iMw,Serious Sandwiches,30 Eglinton Avenue W,43.706514,-79.3995179,3,sandwiches,Northern European
2461,WEwn-xveW2T1dQxuCUd0Sg,Thai Express,2 - 218 Yonge Street_ 1st Level,43.655066,-79.381121,2,thai,Southeast Asian
2462,4VFSvjuAkcpa2IOPc92Ksg,Scarborough Buffet,1221 Markham Road_ Unit 1A,43.7786531,-79.2321322,2.5,chinese,East Asian
2463,XS80QAi1aYKK5v1zmKlkwA,Kibo Summerhill,7 Walker Ave,43.6827471,-79.3922553,4,sushi,East Asian
2464,uu2v0GUj3D7pXDLiRnmZwA,New York Fries,280 Bloor Street W,43.6666899706,-79.4016693968,4.5,hotdogs,American
2465,_ESPB65ASmY9hBHflX2fnA,Pho Saigon St,1045 Steeles Avenue W,43.791241,-79.4481321,3.5,vietnamese,Southeast Asian
2466,q33PbXYbEP7bRJQZovIKWA,Manchu Wok,20 Bloor Street E,43.6708929,-79.3867082,3.5,chinese,East Asian
2467,BesWd1a_bPC9-dH0biQJpw,Diverso by Ferraro,328 Dupont Street,43.6745536,-79.4089837,4,italian,Southern European
2468,0ViMx28wkb0MCrWrs25j_A,Greta Solomon's,1118 Queen Street E,43.6622335,-79.3353151,4,french,Western European
2469,eyiH5hSt6_HeuwqMCqYe0A,Guacamole Mexican Grill,8 Westmore Drive,43.7528715963,-79.4517875835,4.5,mexican,Latin American
2470,y1Er-SodAde9QZIcgFf45g,Blackod Steak and Fish House,3479 Yonge St,43.7343668,-79.4044224,2,steakhouse,American
2471,y8yrspH7R3m5AhrWGh-WTA,The Family Thai,1512 Queen Street W,43.6403444,-79.4384797,2,thai,Southeast Asian
2472,CS_EqLGOUq8BWPmy3Y8mQg,Thai Spring Roll,500 Queen St W,43.647936,-79.4012531,3,thai,Southeast Asian
2473,biqnUUHYHsNBCI5BpMM8Xw,The Feathers Pub,962 Kingston Road,43.6806855,-79.287543,4,british,Northern European
2474,sohj__6c4zoKbJjnAkG10A,Hanoi 3 Seasons,1135 Queen St E,43.6620796,-79.3345068,3.5,vietnamese,Southeast Asian
2475,a4b09m2PdOYhAA_m26Bb3w,Pizzaiolo,2425 Bloor St W,43.6491819,-79.4834832,2.5,pizza,American
2476,MJH6UDLvXW8ySdp0pWiKQQ,Seoul Food Take-Out,606 Sherbourne Street_ Ground Level,43.6720547518,-79.3768996373,4.5,korean,East Asian
2477,Q6tqrFKl9lnbhdo95ogSeg,Ho-Lee-Chow,175 Dundas Street E,43.6571063,-79.3742167,2,chinese,East Asian
2478,Uf0NdSvJnFbwbXua7abULg,Dragon Delight,825 St Clair Avenue W,43.680416,-79.431034,3,chinese,East Asian
2479,6-u0uom4XEt42TfJBnDI8g,Zelda's Living Well,692 Yonge Street,43.6677104,-79.3857339,3.5,american,American
2480,fy6srT4KpbE7ICBLdypEuQ,The Captain's Boil,1620 Bayview Ave,43.7064024,-79.3757109,3.5,cajun/creole,Western European
2481,7bATb_KMu18aEDcVIowB5g,Taco King,988 Danfoth Ave,43.6803943,-79.3373715,3,mexican,Latin American
2482,Og5H4u0poGiWaWj3UlQRLw,Ghazale,78 Wellesley Street,43.6658919,-79.3801537,3.5,lebanese,Middle Eastern
2483,-yveZTHH_XPuJlZVa5vikw,Dolce Camerata,6464 Yonge Street_ Unit 144,43.7954660205,-79.4220542908,3,sandwiches,Northern European
2484,mQzwChF-pbgA75XC7XgSzA,Wallflower,1665 Dundas Street W,43.6499260715,-79.4368976355,4,canadian,Canadian
2485,sWaWTnmRgOt6OE4v84y7fw,A&W,654 Danforth Avenue,43.6791035,-79.344712,2,burgers,American
2486,Et9tn7nEpEs043pQVa2HZg,Flip Toss & Thai Kitchen,141 Harbord St,43.6621072,-79.406308,3.5,thai,Southeast Asian
2487,pvQgNYdh37cIiyqt7d08Lg,Diner's Corner,3 Gloucester Street,43.666679,-79.386262,3.5,carribean,African
2488,6l73cxX_tol8RsvTZZIvPg,Thai Express,32 Weston Road,43.67385,-79.469816,1.5,thai,Southeast Asian
2489,a6Sj8jOgM1KW-s3aKLWaKw,Zorba's Restaurant,1549 O'Connor Drive,43.7147522,-79.3052719,3.5,greek,Southern European
2490,hxEzLvZncAaPyXW_0atsKQ,Mucho Burrito,6714 Kingston Road,43.7975883246,-79.1494368642,3,mexican,Latin American
2491,a-Mo7Ipu_c5y21mmg0-F7g,Agio,1351 St Clair Avenue W,43.676092,-79.4507311,4.5,italian,Southern European
2492,MT-lkIacLNyC7KF2dY997A,Mill Street Beer Hall,21 Tank House Lane,43.6504424511,-79.3584427521,3,canadian,Canadian
2493,zZAAiNGU2ySMvAlYbvvchg,Passione Italiana Ristorante,1423 Yonge Street,43.6875359,-79.3937128,3.5,italian,Southern European
2494,oZyaFqZYf0eqKRiP-aY81Q,Pho Vietnam,3262 Midland Avenue,43.8055096,-79.2874408,3.5,vietnamese,Southeast Asian
2495,WoXBfzGHcL3x6ME-X06qhA,La Fenice,319 King Street W,43.6462826,-79.3907084,3.5,italian,Southern European
2496,oiV0qA2M06sXkHJgKVUnpw,The 8th Deadly Sin,6 Gloucester Street,43.6668701,-79.3848419,3.5,canadian,Canadian
2497,EmYQiAEpd6vvxEv8o-QYog,Bourbon St Grill,200 Front St W,43.6449355,-79.386151,1.5,cajun/creole,Western European
2498,hi2EpaTqR9Wx-aj05-eyfg,McDonald's,675 Yonge Street,43.6688655,-79.3858885,2.5,burgers,American
2499,JiecNolGPkAMAsgkK3E4MA,Taste of Western China,4365 Sheppard Avenue E,43.7867166,-79.2708768,4,chinese,East Asian
2500,s5gkuy9MQfYWzPjt1OWFDQ,Pavitra Restaurant,4352 Kingston Road_ Unit 9,43.7657202,-79.1916967,3.5,indian,South Asian
2501,2PCz_uVX7GOXtGHNXAPXhw,Sugar Marmalade,3278 Midland Avenue_ Unit D106,43.80492921,-79.288043417,3,taiwanese,East Asian
2502,YSaf1x4Ik6nH2GsIa2DCvg,South Sea Chinese Foods,1330 Danforth Avenue,43.6822629,-79.3292977,2.5,chinese,East Asian
2503,_Ss4d4dYzehTmWJGpkqL7w,Taste of China,338 Spadina Ave,43.6540394,-79.3988128,3,chinese,East Asian
2504,ePBGDKArVr5YImZu1QP9rg,Underground Kitchen 16,414 College Street,43.6566643,-79.4067039,2.5,indian,South Asian
2505,uLbwNH4tINbqx_88bFp17Q,Mazz Bistro,806 Queen Street E,43.6598045,-79.3465475,4,japanese,East Asian
2506,x7V4wx8O_5EWP1SacNtWSQ,Flock Rotisserie + Greens,175 Bloor Street E,43.6704386456,-79.3827232839,3.5,salads,Southern European
2507,37joQpD9m5AIcrW1c8OBnQ,Urban Smoke Fusion BBQ Food Truck,,43.7187115,-79.4700369,4,barbeque,American
2508,sPGbBt01zybTxV2FRdRaDQ,Sichuan Garden Restaurant,359 Spadina Avenue,43.6556277435,-79.3987780563,3.5,chinese,East Asian
2509,QNdNPr3f-WdESYo9WabWpw,Istanbul Cafe & Espresso Bar,174 Eglinton Avenue E,43.7079436,-79.3930787,4,turkish,Middle Eastern
2510,Z_AwsZrpZ4jFio-j4bMSTw,Acme Burger Company,500 Bloor St W,43.6655051,-79.4102724,2.5,burgers,American
2511,mzREMIknfmagJugibXrCsQ,Pho Tien Thanh,57 Ossington Avenue,43.6455482,-79.4190055,4,vietnamese,Southeast Asian
2512,fI1ZE6z4cyajLW4eqeFgXQ,Spice Thai Cafe,250 Queens Quay W,43.6394218,-79.3849874,3,thai,Southeast Asian
2513,Wd3xGiBYqX_N6wqOAoHsQw,Pho Hung Restaurant,200 Bloor Street West,43.6685679,-79.395401,3,vietnamese,Southeast Asian
2514,ukAUNyzUcBA4Su8UKjaJKg,7 Numbers Restaurant,516 Eglinton Avenue W,43.7036528,-79.4136744,4,italian,Southern European
2515,nJxSlfv4PdYcFOANK7NU5A,La Prep,18 York Street,43.6431734,-79.3816741,3,sandwiches,Northern European
2516,MMkxpsumAUjBspyf9tyMuQ,Sushi 67,67 Roncesvalles Avenue,43.6411308,-79.4470151,4,japanese,East Asian
2517,_T8qy9XAKAFLJdmoLg1Q-g,Burrito Boyz,5314 Yonge Street,43.7729924508,-79.4140518612,4,mexican,Latin American
2518,2wrzJrML4I00e-11UiV4iQ,Raaw Japanese Cuisine,171 E Liberty Street_ Suite 146,43.6380387525,-79.4169799301,3.5,japanese,East Asian
2519,eahfGaQEkrsOkjyYHAaT-Q,Burrito Place,5653 Yonge Street,43.7815340211,-79.4156519886,3,mexican,Latin American
2520,8894q9WTvkYN6oNUt3fJ3g,Scotthill Carribean Cuisine,1943 Avenue Road,43.7339429813,-79.4195343554,4,carribean,African
2521,nWMMI1z73AZOCRMSw1b5SA,Urraca Resto Lounge,19A Finch Avenue W,43.779209137,-79.4172515869,3,korean,East Asian
2522,GuvbQ3bCMw6xfUfCQ8N1LA,Sum Kee Noodle House,1060 Gerrard Street E,43.6692265,-79.3358515,4.5,chinese,East Asian
2523,v7m6fwvtTFg9EsVf6bIhOg,Louis Meat Market,449 Danforth Avenue,43.67767,-79.3504378,4,greek,Southern European
2524,ICFYlS9nwsoAyaiRXMu9tQ,Fuwa Fuwa Japanese Pancakes,408 Bloor Street W,43.6659512785,-79.4078764692,4,japanese,East Asian
2525,AWDUtieWMiEY6QDyTC-VYg,Crumbles Bakery and Deli,Main Street S Danforth,43.6881561,-79.3018044,2.5,german,Central European
2526,2obBIvb5WTZbcErWSqkcOg,Pho Phuong,712 Queen Street W,43.6463209,-79.4088734,3,vietnamese,Southeast Asian
2527,68RCMLdDD1riqOgLJWZoaA,süüp health bar,382 Yonge Street_ Unit 1,43.6592409,-79.38286,3.5,salads,Southern European
2528,mAEDNNfI_ryZcrmIR72QKA,St. Clair Shawarma and Falafel,570 St Clair W,43.6826974,-79.4208801,3.5,falafel,Middle Eastern
2529,ryI7UszOtakwc8goHI3ojA,Magic Oven,270 Dupont Street,43.6750119,-79.4069091,2.5,pizza,American
2530,gbjIwB_r6y4YhaZMwEK6mw,Brick Street Bakery,27 Trinity Street,43.6505738431,-79.359479786,4,sandwiches,Northern European
2531,pdTYUCGkYz35utxPyUMoag,La Carnita,130 Eglinton Avenue E,43.7078738722,-79.3939945882,2.5,mexican,Latin American
2532,KBSCJcWGk9QNPX9MTSlM3Q,Bistro 896,896 Queen Street E,43.6605376463,-79.3429580155,3.5,french,Western European
2533,wlj66szhtfszQUUa7P1_tg,Kincious noodle house,4750 Yonge st  Unit # 141,43.7603729,-79.4111154,3.5,noodles,East Asian
2534,5OHW43gqdoWOGWDmUmps6A,Maja Indian Cuisine,345 Bloor Street E,43.6718021,-79.3787064,3.5,indian,South Asian
2535,jD4N1xRFZrcSxAfoKEqd6A,Kaiseki-Sakura,556 Church St,43.6658935,-79.3810051,4.5,japanese,East Asian
2536,CE1h6I0204noLhq7N-x36g,Fat Bastard Burrito,2008 Queen Street E,43.6703411,-79.2995654,3,mexican,Latin American
2537,Zl6csaZ5HBka3SKBphHXrQ,Midi Bistro,168 McCaul Street,43.6558282,-79.3922846,3.5,french,Western European
2538,_t7gK-Nde9aNV_vf88wi5g,Gelato Pizza,200 Queen Street W,43.6503811,-79.388729,3,pizza,American
2539,OzhQsMgVIBBYWJtaVIGScg,Pizzaiolo,289 Dundas St W,43.6541957,-79.3910112,3,pizza,American
2540,HGWgviSrfGhodO79190OMA,Uncle Smoke Cookhouse,2285 Dundas Street W,43.6551712,-79.4524461,4,barbeque,American
2541,pwnz4O5LFxv2OBEy0UCjtw,Sophie Mon Petit Cafe,889 Queen Street E,43.660534,-79.3424168,3,french,Western European
2542,PUKOr5bEI87TVHjwijT1xw,Bio Cafe,3310 Yonge Street.,43.7310425,-79.4040031,3,korean,East Asian
2543,bgOgbr7ocyfYafqUAaR0WA,Rancho Relaxo To Go,1635 Dupont Street,43.6646666838,-79.4556048791,3.5,mexican,Latin American
2544,Z1r6b30Tg0n0ME4-Zj2wQQ,Boardwalk Place,1675 Lake Shore Boulevard E,43.6630096,-79.3108978,2.5,american,American
2545,0k-3oy0FXPR2JU9PP-Gucg,Tim Horton's,34 Wynford Heights Crescent,43.727044965,-79.3271935659,4.5,sandwiches,Northern European
2546,S6zeihi74Ntn9pozgBJyHA,GiGi Burger,1101 Finch Avenue W,43.7671052,-79.4706522,2,burgers,American
2547,_Gv5HPQBM3fzI9bOUYFYuw,The House On Parliament,454 Parliament Street,43.6634908,-79.3679612,4,british,Northern European
2548,j4htyBDNBzrog6A_byqdDw,WingBurger,1733 Eglinton Avenue E_ unit 5,43.725499,-79.312668,4.5,burgers,American
2549,VxrvGKfba7rBDNLjc-Wy3A,Ethiopian House Restaurant,4 Irwin Avenue,43.6666765,-79.3857948,3.5,ethiopian,African
2550,81AxPpmMeowHYMLZ4Acy9A,Mela Indian Cuisine,1921 Ave Rd,43.733814,-79.419445,3.5,indian,South Asian
2551,-J1MYRIDDiPpLlVbMKLEkw,River Rock Cafe,181a Carlaw Ave,43.6618117,-79.3402579,4,sandwiches,Northern European
2552,3bANQdvmchoqIffR4A0Nnw,Le's Sandwich - Banh Mi Viet Nam,1119 College St,43.652841,-79.4333115,3,vietnamese,Southeast Asian
2553,L3LqWrnVAwMO0Aa4osR33w,The Pink Grapefruit,106 Queen Street E,43.6536487,-79.3735607,3,salads,Southern European
2554,2lQVNwzNo-SbVD5lXzNnZA,The Caribbean Queen of Patties,1279 Bloor Street W,43.65836,-79.4422494,3.5,carribean,African
2555,b_yZrM3rVQVlifEg5naDpQ,Lyrics Music Bar and Grill,50 Cumberland Street,43.6707363,-79.3890456,2.5,italian,Southern European
2556,vqQ5gLyueXC7ZJ_X3y0C6w,Ritz Caribbean Foods,211 Yonge Street,43.6538403,-79.3795657,3,carribean,African
2557,2lo7N8RZOCS0DDxO6LPQhw,Naniwa-Taro,7 Byng Avenue,43.7765926,-79.4141829,4,japanese,East Asian
2558,TRxDx0JhUX49iL-QUHEm0A,I Went To Philly,462 Yonge Street,43.6618632,-79.3833046,4,new american,American
2559,hFTr6Zi0smtF24xgGCJoEg,Oh Boy Burger Market,296 Gerrard Street E,43.6619759,-79.3669642,2.5,burgers,American
2560,LmIGu7WPby4lm8MpELlOMw,Salad Days,Cumberland Terrace_ 2 Bloor Street W,43.6704775,-79.3872741,4.5,salads,Southern European
2561,3cqB5VOEBP52C9wbC8P-UA,Maialino Enoteca Italiana,1688 Queen Street W,43.6391573,-79.4445333,3.5,italian,Southern European
2562,akQhnViFokmD4XMglHmIIw,Uoshiki Sushi,3250 Midland Ave,43.8039201907,-79.2863821238,3,japanese,East Asian
2563,y7tDTX4WWAvLxwqAMs9D_g,McDonald's,200 Front Street W,43.6449355,-79.386151,2.5,burgers,American
2564,RzIMWvmdAyedbRgjbfvABA,Ninja Sushi,395 Bamburgh Circle,43.8159603,-79.3230105,3.5,japanese,East Asian
2565,_OAPdOJiAE-8ROsJPVPxYA,La Saucisserie,229 Ossington Ave,43.6491049,-79.4205504,4,american,American
2566,ypvDRtvJV3CVJcmj4xDYVw,Nitya Restaurant,1433 Gerrard St E,43.672085,-79.3220862,3.5,indian,South Asian
2567,hGcu2YoHxNTHSMG07Kntzg,Hero Certified Burgers - Bay & Wellesley,987 Bay St.,43.6651994,-79.3870812,3,burgers,American
2568,xOi9uv_9iGTjCUGqdGqyGQ,McDonald's,2365 Dundas St W,43.6569279,-79.4531164,3,burgers,American
2569,CUGswyxGdkcd4IE1oHc80A,Bar Vespa,167 E Liberty Street,43.638436,-79.417423,3,italian,Southern European
2570,RoGAy8b2j0Oa7TJgpotM8A,Shahi Mahal,25 Woodbine Downs Boulevard,43.7356120236,-79.6047321098,3,indian,South Asian
2571,3bd5LGDc0v782OlAWU3R1Q,Pho Dau Bo,665 Markham Road,43.7610656,-79.2252895,3.5,vietnamese,Southeast Asian
2572,FGVd04t9a6DPUmhnVN0oAg,Friendly Greek,551 Danforth Avenue,43.6783493,-79.3476023,3,greek,Southern European
2573,eS2mplTINr7Mw3U2dpCRKQ,Diners Thai,395 Danforth Avenue,43.6773658,-79.3515301,2.5,thai,Southeast Asian
2574,D4ETxxeNQEnSw_e1H46DXQ,Monga Fried Chicken,692 Yonge Street,43.6676705557,-79.385854981,3.5,taiwanese,East Asian
2575,t6UwQ45hbHw-X7A7Yrc_ag,May's Deli,181 University Avenue,43.6492365,-79.3853592,3,sandwiches,Northern European
2576,mw69E3vLAbN-ra92f5Y8ZQ,Black Cat Espresso Bar,1104 College Street,43.6527051,-79.4323481,4.5,sandwiches,Northern European
2577,AFIPIemA3dHRFxH_RgIIBA,Koryo Korean Restaurant & Bar,4922 Yonge St,43.7643508,-79.4120227,3.5,korean,East Asian
2578,WHuqmRmjFdXl542DhIeVDw,Tropical Palms,684 Yonge St,43.6675353,-79.3856618,4,carribean,African
2579,NjTNB_vzoT0v6bk1S9ZOiA,The Greek Spot,395-401 Roncesvalles Avenue,43.6508886846,-79.4506037235,3.5,greek,Southern European
2580,2rVmvJrLP6qv2k13WSLlfg,Indira's Caribbean Spot,937 Danforth Avenue,43.6801216757,-79.3379915133,4,carribean,African
2581,TeUlBlNYodKBtcL-zc-4pA,Amuse-Bouche Restaurant,96 Tecumseth St,43.6440828,-79.4056841,4.5,french,Western European
2582,ET0E6XneFsguRUzpMXKrag,Viva Mexico,568 Parliament Street,43.6674228,-79.3694556,3,mexican,Latin American
2583,uiblCNxg83Q44bA2PYKuYQ,Yummy Dumpling House,5 Northtown Way,43.7748598,-79.4135222,4,chinese,East Asian
2584,C_chktl5jFeRqu1C0rmScA,Kairali - Taste of Kerala,1210 Kennedy Road,43.7548373372,-79.2772015929,3.5,indian,South Asian
2585,OiGE6LfCYJn2bJRBIebnoQ,Goldie,619 King Street W,43.6441352,-79.401074,4,tapas,Southern European
2586,gTUaz3Wlh8eyQ3s7T-6txw,Steam House,4020 Finch Avenue E,43.8017281162,-79.2948411405,2.5,chinese,East Asian
2587,Jr2qi4Nq3xrfNTa_jTVtYg,Shala-Mar Restaurant,391 Roncesvalles Avenue,43.6506902,-79.4505673,3,indian,South Asian
2588,k_90gSYkCpPuTPlgMzVd8g,Eggsmart,864 Bloor Street West,43.6624388384,-79.4245004654,2,american,American
2589,_MA98TVmvVIy-XdI0poc7w,Mom's Korean Food,612 Bloor Street W,43.6647061,-79.4138356,3,korean,East Asian
2590,7wqVXWxLrjrDC8QGBW5OBg,The Annex HodgePodge,258 Dupont Avenue,43.675098,-79.4065198,4,sandwiches,Northern European
2591,Omn2qqVcTpH9J883EVhQ7g,Quesada Mexican Grill,200 Bloor St W,43.6685637,-79.3954589,2.5,mexican,Latin American
2592,bKUXKjUIY34BTowDBwFjbQ,The Churchmouse: A Firkin Pub,475 Church Street,43.664611252,-79.380146511,3.5,british,Northern European
2593,5XYR6doRa5Nj1JMfSDei6A,Nova Era Bakery,1172 Dundas Street W,43.6495272,-79.4221214,3.5,portuguese,Southern European
2594,lzrFRbdvpnLJze9VqJigLw,Caribbean Sunset Restaurant and Bar,753A Queen St E,43.6591784,-79.3480316,4.5,carribean,African
2595,qEQO8zzmQ7R1iVHd0Ttjjw,A&W,496 Yonge Street,43.6630749477,-79.3840788595,2.5,burgers,American
2596,tsEllPWpgdXv_mdgjSoT0A,Hero Certified Burgers - East York Town Centre,East York Town Centre_ 45 Overlea boulevard_ Unit 128,43.7058101,-79.347044,3,burgers,American
2597,sizDIacOnwzgDjKuhyNZqw,HCafe Japanese Cafe,4750 Yonge Street_ Unit 119,43.7603729,-79.4111154,3.5,japanese,East Asian
2598,gpjBp9QsM0YhudR-N3j8EQ,Jimmy the Greek,300 Borough Drive,43.7768747,-79.2566547,2,greek,Southern European
2599,WwrKHFXpBqLQAkhmU01Xvw,Seoul House,3220 Dufferin Street,43.7191707,-79.4558409,3,korean,East Asian
2600,6D_rZE3vtdur2RR_QK0G6Q,Mr Right Pizza,821A Bloor Street W,43.6625882,-79.4223655,4,pizza,American
2601,lHF2DU6Fzg8EDL1tTFvuIA,Danforth Roti Shop,2844 Danforth Avenue,43.6896955191,-79.2958498616,3.5,carribean,African
2602,nk9lP-iXi7xklwN3VYf6Ew,Sen5es,318 Wellington St W,43.6447662,-79.3921899,2.5,french,Western European
2603,16-gsPZnaBJgFi9Le-i27w,Amaya Bread Bar,3305 Yonge Street,43.7303108,-79.4030348,3.5,indian,South Asian
2604,ihKI3k-fnzKERzKq3KOsxA,Coco Lezzone Resto & Bar,602 College Street,43.655264,-79.4142419,3,italian,Southern European
2605,UK_igah4LLGPFW4cyoV_1Q,Pizzaiolo,953 Eglinton Ave W,43.7001121,-79.4288908,2,pizza,American
2606,wNXw53wmePcf_V3rF18LUg,Grazie Ristorante,2373 Yonge Street,43.7093922,-79.3986839,4,italian,Southern European
2607,5jtxiHzuaFLoJxevfJNxRQ,Come and Get It,170 Spadina Avenue,43.6492404,-79.3966848,4,sandwiches,Northern European
2608,jluEI1ZDQDeJlbl-M3YH3Q,Toula Restaurant & Bar,1 Harbour Square_ 38th Floor,43.6408581,-79.377079,2,italian,Southern European
2609,ykhL6KkPUq-ruDl0iyb0Ig,Tabouli,200 Front Street W,43.6449355,-79.386151,3,falafel,Middle Eastern
2610,XA7hhTrBn0QQA18DK-VJoQ,Pizza Nova,1928 Queen Street E,43.6693296,-79.3037379,4,pizza,American
2611,Sp8dpnVOh0SG4_4A3IOT_w,Golden Patty,187 Baldwin Street,43.6545484,-79.4011268,4,carribean,African
2612,PqRfOvjPa0EqbcH4MQY7pw,Boston Pizza,1602 The Queensway,43.6185789,-79.5440988,3,pizza,American
2613,WxX-3A9XX-q7JQ6nG2vopA,Smoke BBQ House,291 Harbord Street,43.660505,-79.4146616,3.5,barbeque,American
2614,dsAcgF6qtZy2m6d_yWCrGQ,Pizzeria Via Mercanti,87 Elm Street,43.6567857,-79.3867086,3.5,pizza,American
2615,2xn5cEvhZFxFRcnxhcT0Yw,Planta Burger,4 Temperance Street,43.6510992,-79.3791616,3.5,burgers,American
2616,-vFY4VZ1F0F82fnHVnP22w,Lox + Schmear,1030 St Clair W,43.6791729,-79.4382679,4.5,bagels,Central European
2617,XiEtWh17z-_hZQSxwOe-zw,East Dragon Korean Cuisine,3030 Don Mills Road,43.7860483441,-79.3521293755,2,korean,East Asian
2618,1pU0GJXTDPTJ2HfcuZt7dA,Brother's Pizza and Wings,976A Pape Avenue,43.6878784,-79.3484053,3.5,pizza,American
2619,UmzvnOReOttR3-1CStDxjg,Paralia,1681 Lake Shore Boulevard E,43.6631182,-79.310548,3,greek,Southern European
2620,YnHY2M-6Q5Lz_Loi8rZ2Ow,Khau Gully,1991 Yonge Street,43.7005444,-79.3968713,4,indian,South Asian
2621,sZMliOne4mADZ2-CqeanZg,Bar One Trattoria,924 Queen St W,43.6448688,-79.4158992,4,italian,Southern European
2622,KtNPcK6x9Dxj3aYGis5wgg,Indian Kiss,399 Keele Street,43.6661321,-79.4644767,4,indian,South Asian
2623,rOyzxtWGekcMBc4aNinZjg,Bistro Grande,1000 Eglinton Avenue W,43.7003475,-79.4296338,3,italian,Southern European
2624,pbnZqw5tHkZZBG5Ryys0yw,Delicacy,1422 Queen Street W,43.6409651209,-79.4351384416,3,indian,South Asian
2625,sB3EpYnPAbuZkRT2MkJcYg,Pita Pit,318 Adelaide Street W,43.6477265,-79.3919752,3.5,sandwiches,Northern European
2626,Rqc_42MJmsoMWNdHi4PFGg,O Banh Mi,392 Pacific Avenue,43.6652662,-79.4685177,4,vietnamese,Southeast Asian
2627,1JDRyjdfkE_iSwUGs_ZX1w,Burro Burrito,655 College St,43.654912,-79.4161963,4,mexican,Latin American
2628,T6ha3lAVg7mjr6GTnH9V-A,Pojangmacha Food,5576 Yonge Street,43.7791003,-79.4156315,4,korean,East Asian
2629,HxSINQAplSFAn6of-wexcA,Nimman Thai Cuisine,2451 Lakeshore Boulevard W,43.6134849,-79.4892972,4,thai,Southeast Asian
2630,Qwm70aImivq8HopQH5QX7g,Express Pizza,80 Ellesmere Road_,43.7592928,-79.3108615,2.5,pizza,American
2631,_nQrGoaH54rLhXj75PSz0g,Bikkuri Japanese Cusine,36 King Street E,43.6495998803,-79.3763758389,3,japanese,East Asian
2632,np8wj1g3cgCoIcJ26zozpA,Green Eggplant Restaurant,2022 Queen Street E,43.6705327,-79.2987972,3.5,canadian,Canadian
2633,VeVjZ8aR_zFEM9jKJuvraw,Sushi Marche,1105 Queen Street E,43.6619327,-79.3356472,3.5,sushi,East Asian
2634,qWWVizgVxBaXXbE8Y-7-qA,Pizza Pizza,2295 Yonge Street,43.7076725,-79.3981607,2.5,pizza,American
2635,H29uI-_FVlo3zuH5hFC-yA,Mr Souvlaki,5650 Yonge Street_ Suite 4,43.7810883295,-79.4163576141,3.5,greek,Southern European
2636,S_F4XmLUZFv9Uzbjy44_NA,Tabriz Persian Cookhouse,995 Bay street,43.6653682,-79.3873182,4,persian/iranian,Middle Eastern
2637,i34UEze7MD42sP9T93DQTw,Prime,Windsor Arms Hotel_ 18 St Thomas St,43.6688246,-79.3910772,3,steakhouse,American
2638,Kbm27HFhtj1Twkq01yOlmQ,Taste of Greek Cuisine,4410 Kingston Rd,43.7684166,-79.1903065,2.5,greek,Southern European
2639,iAxsnFs3qq0Qx1EJ1S9SoQ,Koyoi Restaurant & Bar,2 Irwin Avenue,43.6666786253,-79.3854676187,4,japanese,East Asian
2640,weOAEzNCqPXHn7KQlTId2g,O Patio Churrasqueira,2255 Keele Street,43.7011303,-79.4763132,3.5,portuguese,Southern European
2641,bQm046mj02fKlNMvoS2SBg,Anatolia Restaurant,5112 Dundas Street W,43.6448003,-79.5329217,4,turkish,Middle Eastern
2642,gEt2b4t34Zz3Q2HzkrT53g,Akropolis Pastries,708 Danforth Ave,43.6794873,-79.3434874,4.5,greek,Southern European
2643,9sS0LaJVnv_HR_klZq4Dlg,Bengali Sweets and Restaurant,3300 McNicoll Avenue_ Unit #17,43.8206741177,-79.2618854858,3.5,indian,South Asian
2644,JLTxzBEW4IrhraaonG-vUw,Nohohon Tea - Queen West,467 Queen Street W,43.648526,-79.397498,4,japanese,East Asian
2645,9cdqvSdtKkrf7p8tnMi7gQ,Crack Me Up,31 Tapscott Road,43.806776,-79.2216764,2,argentine,Latin American
2646,ZXrjQxam_gy9t3SwzzhhJA,Atlas One Cafe,820 St Clair Avenue W,43.6807316,-79.4307107,4,italian,Southern European
2647,_K03oh0gftzge5y-dku-6A,La Forchetta,613 College Street,43.654906,-79.4145612,4,italian,Southern European
2648,6uA2uRexFr8kfv7ghzryHg,On Bridge Rice Noodle,5 Northtown Way_ Unit 9,43.7750370715,-79.4142769712,2,chinese,East Asian
